ID,LID,Height,Width,Dir,LinkID
776,11637,0.15,0.2,1,6822
777,11638,0.15,0.2,1,6823
778,11639,0.15,0.2,1,6825
779,11640,0.15,0.2,1,6826
780,11641,0.15,0.2,1,6819
781,11642,0.15,0.2,1,6820
782,11643,0.15,0.2,1,6814
783,11644,0.15,0.2,1,6815
784,11645,0.15,0.2,1,6809
785,11646,0.15,0.2,1,6810
786,11647,0.15,0.2,1,7212
787,11648,0.15,0.2,1,6810
788,11649,0.15,0.2,1,6810
789,11650,0.15,0.2,1,6810
790,11651,0.15,0.2,1,6811
791,11652,0.15,0.2,1,6812
792,11653,0.15,0.2,1,6857
793,11654,0.15,0.2,1,6857
794,11655,0.15,0.2,1,6858
795,11656,0.15,0.2,1,6858
796,11657,0.15,0.2,1,6858
797,11658,0.15,0.2,1,6858
798,11659,0.15,0.2,1,6859
799,11660,0.15,0.2,1,6858
800,11661,0.15,0.2,1,6858
801,11662,0.15,0.2,1,6855
802,11663,0.15,0.2,1,6856
803,11664,0.15,0.2,1,6848
804,11665,0.15,0.2,1,6849
805,11666,0.15,0.2,1,6850
806,11667,0.15,0.2,1,6851
807,11668,0.15,0.2,1,6853
808,11669,0.15,0.2,1,6854
809,11670,0.15,0.2,1,6880
810,11671,0.15,0.2,1,6881
811,11672,0.15,0.2,1,6875
812,11673,0.15,0.2,1,6877
813,11674,0.15,0.2,1,6870
814,11675,0.15,0.2,1,6871
815,11676,0.15,0.2,1,6873
816,11677,0.15,0.2,1,11115
817,11678,0.15,0.2,1,11116
818,11679,0.15,0.2,1,11118
819,11680,0.15,0.2,1,11120
820,11681,0.15,0.2,1,7633
821,11682,0.15,0.2,1,6862
822,11683,0.15,0.2,1,6862
823,11684,0.15,0.2,1,7634
824,11685,0.15,0.2,1,6863
825,11686,0.15,0.2,1,6865
826,11687,0.15,0.2,1,6867
827,11688,0.15,0.2,1,6884
828,11689,0.15,0.2,1,6885
829,11690,0.15,0.2,1,7657
830,11691,0.15,0.2,1,18699
831,11692,0.15,0.2,1,18700
832,11693,0.15,0.2,1,6913
833,11694,0.15,0.2,1,12403
834,11695,0.15,0.2,1,12403
835,11696,0.15,0.2,1,12405
836,11697,0.15,0.2,1,12406
837,11698,0.15,0.2,1,12407
838,11699,0.15,0.2,1,12409
839,11700,0.15,0.2,1,12411
840,11701,0.15,0.2,1,6911
841,11702,0.15,0.2,1,6906
842,11703,0.15,0.2,1,6908
843,11704,0.15,0.2,1,6909
844,11705,0.15,0.2,1,6898
845,11706,0.15,0.2,1,6900
846,11707,0.15,0.2,1,6902
847,11708,0.15,0.2,1,6904
848,11709,0.15,0.2,1,6896
849,11710,0.15,0.2,1,6897
850,11711,0.15,0.2,1,6892
851,11712,0.15,0.2,1,6893
852,11713,0.15,0.2,1,6894
853,11714,0.15,0.2,1,6929
854,11715,0.15,0.2,1,6930
855,11716,0.15,0.2,1,6932
856,11717,0.15,0.2,1,7704
857,11718,0.15,0.2,1,6933
858,11719,0.15,0.2,1,11603
859,11720,0.15,0.2,1,11604
860,11721,0.15,0.2,1,11605
861,11722,0.15,0.2,1,11606
862,11723,0.15,0.2,1,11607
863,11724,0.15,0.2,1,11609
864,11725,0.15,0.2,1,11610
865,11726,0.15,0.2,1,6926
866,11727,0.15,0.2,1,6925
867,11728,0.15,0.2,1,12586
868,11729,0.15,0.2,1,12588
869,11730,0.15,0.2,1,12590
870,11731,0.15,0.2,1,12593
871,11732,0.15,0.2,1,12595
872,11733,0.15,0.2,1,7689
873,11734,0.15,0.2,1,6918
874,11735,0.15,0.2,1,6919
875,11736,0.15,0.2,1,6921
876,11737,0.15,0.2,1,6922
877,11738,0.15,0.2,1,6923
878,11739,0.15,0.2,1,6945
879,11740,0.15,0.2,1,16648
880,11741,0.15,0.2,1,7718
881,11742,0.15,0.2,1,6946
882,11743,0.15,0.2,1,6947
883,11744,0.15,0.2,1,11319
884,11745,0.15,0.2,1,6940
885,11746,0.15,0.2,1,6941
886,11747,0.15,0.2,1,6942
887,11748,0.15,0.2,1,6943
888,11749,0.15,0.2,1,11687
889,11750,0.15,0.2,1,11688
890,11751,0.15,0.2,1,11689
891,11752,0.15,0.2,1,11691
892,11753,0.15,0.2,1,11693
893,11754,0.15,0.2,1,11694
894,11755,0.15,0.2,1,11695
895,11756,0.15,0.2,1,6938
896,11757,0.15,0.2,1,7021
897,11758,0.15,0.2,1,7021
898,11759,0.15,0.2,1,7794
899,11760,0.15,0.2,1,7022
900,11761,0.15,0.2,1,7795
901,11762,0.15,0.2,1,7023
902,11763,0.15,0.2,1,7023
903,11764,0.15,0.2,1,7023
904,11765,0.15,0.2,1,7023
905,11766,0.15,0.2,1,7023
906,11767,0.15,0.2,1,7017
907,11768,0.15,0.2,1,7019
908,11769,0.15,0.2,1,7012
909,11770,0.15,0.2,1,7005
910,11771,0.15,0.2,1,7007
911,11772,0.15,0.2,1,7009
912,11773,0.15,0.2,1,6999
913,11774,0.15,0.2,1,7000
914,11775,0.15,0.2,1,7001
915,11776,0.15,0.2,1,7002
916,11777,0.15,0.2,1,7003
917,11778,0.15,0.2,1,6993
918,11779,0.15,0.2,1,6994
919,11780,0.15,0.2,1,6990
920,11781,0.15,0.2,1,6987
921,11782,0.15,0.2,1,6988
922,11783,0.15,0.2,1,6983
923,11784,0.15,0.2,1,6984
924,11785,0.15,0.2,1,6975
925,11786,0.15,0.2,1,6976
926,11787,0.15,0.2,1,6978
927,11788,0.15,0.2,1,6979
928,11789,0.15,0.2,1,6971
929,11790,0.15,0.2,1,6972
930,11791,0.15,0.2,1,6973
931,11792,0.15,0.2,1,6968
932,11793,0.15,0.2,1,6969
933,11794,0.15,0.2,1,6966
934,11795,0.15,0.2,1,6952
935,11796,0.15,0.2,1,6953
936,11797,0.15,0.2,1,6955
937,11798,0.15,0.2,1,6957
938,11799,0.15,0.2,1,6961
939,11800,0.15,0.2,1,18720
940,11801,0.15,0.2,1,18721
941,11802,0.15,0.2,1,18722
942,11803,0.15,0.2,1,18724
943,11804,0.15,0.2,1,18725
944,11805,0.15,0.2,1,6950
945,11806,0.15,0.2,1,7051
946,11807,0.15,0.2,1,7051
947,11808,0.15,0.2,1,7051
948,11809,0.15,0.2,1,7051
949,11810,0.15,0.2,1,7045
950,11811,0.15,0.2,1,7046
951,11812,0.15,0.2,1,7047
952,11813,0.15,0.2,1,7049
953,11814,0.15,0.2,1,7049
954,11815,0.15,0.2,1,7037
955,11816,0.15,0.2,1,7038
956,11817,0.15,0.2,1,7040
957,11818,0.15,0.2,1,7042
958,11819,0.15,0.2,1,7043
959,11820,0.15,0.2,1,7031
960,11821,0.15,0.2,1,7032
961,11822,0.15,0.2,1,7033
962,11823,0.15,0.2,1,7034
963,11824,0.15,0.2,1,7035
964,11825,0.15,0.2,1,7027
965,11826,0.15,0.2,1,7028
966,11827,0.15,0.2,1,7025
967,11828,0.15,0.2,1,7024
968,11829,0.15,0.2,1,7796
969,11830,0.15,0.2,1,7025
970,11831,0.15,0.2,1,7026
971,11832,0.15,0.2,1,7053
972,11833,0.15,0.2,1,7053
973,11834,0.15,0.2,1,7052
974,11835,0.15,0.2,1,7053
975,11836,0.15,0.2,1,7824
976,11837,0.15,0.2,1,7053
977,11838,0.15,0.2,1,7825
978,11839,0.15,0.2,1,7054
979,11840,0.15,0.2,1,7054
980,11841,0.15,0.2,1,7054
981,11842,0.15,0.2,1,7054
982,11843,0.15,0.2,1,7827
983,11844,0.15,0.2,1,7055
984,11845,0.15,0.2,1,7085
985,11846,0.15,0.2,1,7087
986,11847,0.15,0.2,1,7089
987,11848,0.15,0.2,1,7091
988,11849,0.15,0.2,1,7093
989,11850,0.15,0.2,1,7095
990,11851,0.15,0.2,1,7097
991,11852,0.15,0.2,1,7100
992,11853,0.15,0.2,1,7102
993,11854,0.15,0.2,1,7103
994,11855,0.15,0.2,1,7105
995,11856,0.15,0.2,1,7107
996,11857,0.15,0.2,1,7109
997,11858,0.15,0.2,1,7110
998,11859,0.15,0.2,1,7111
999,11860,0.15,0.2,1,7884
1000,11861,0.15,0.2,1,16505
1001,11862,0.15,0.2,1,7112
1002,11863,0.15,0.2,1,7079
1003,11864,0.15,0.2,1,7080
1004,11865,0.15,0.2,1,7082
1005,11866,0.15,0.2,1,7058
1006,11867,0.15,0.2,1,7057
1007,11868,0.15,0.2,1,7829
1008,11869,0.15,0.2,1,7830
1009,11870,0.15,0.2,1,7058
1010,11871,0.15,0.2,1,7059
1011,11872,0.15,0.2,1,7060
1012,11873,0.15,0.2,1,7062
1013,11874,0.15,0.2,1,7064
1014,11875,0.15,0.2,1,7065
1015,11876,0.15,0.2,1,7066
1016,11877,0.15,0.2,1,7068
1017,11878,0.15,0.2,1,7069
1018,11879,0.15,0.2,1,7070
1019,11880,0.15,0.2,1,7071
1020,11881,0.15,0.2,1,7073
1021,11882,0.15,0.2,1,7075
1022,11883,0.15,0.2,1,7076
1023,11884,0.15,0.2,1,7363
1024,11885,0.15,0.2,1,7364
1025,11886,0.15,0.2,1,7365
1026,11887,0.15,0.2,1,7366
1027,11888,0.15,0.2,1,7367
1028,11889,0.15,0.2,1,7368
1029,11890,0.15,0.2,1,7368
1030,11891,0.15,0.2,1,7368
1031,11892,0.15,0.2,1,7369
1032,11893,0.15,0.2,1,7370
1033,11894,0.15,0.2,1,7371
1034,11895,0.15,0.2,1,7372
1035,11896,0.15,0.2,1,7373
1036,11897,0.15,0.2,1,7374
1037,11898,0.15,0.2,1,7375
1038,11899,0.15,0.2,1,7376
1039,11900,0.15,0.2,1,10543
1040,11901,0.15,0.2,1,7376
1041,11902,0.15,0.2,1,7377
1042,11903,0.15,0.2,1,7378
1043,11904,0.15,0.2,1,7379
1044,11905,0.15,0.2,1,7380
1045,11906,0.15,0.2,1,7361
1046,11907,0.15,0.2,1,7362
1047,11908,0.15,0.2,1,7357
1048,11909,0.15,0.2,1,7358
1049,11910,0.15,0.2,1,7359
1050,11911,0.15,0.2,1,7347
1051,11912,0.15,0.2,1,10514
1052,11913,0.15,0.2,1,7348
1053,11914,0.15,0.2,1,7350
1054,11915,0.15,0.2,1,10518
1055,11916,0.15,0.2,1,7351
1056,11917,0.15,0.2,1,7352
1057,11918,0.15,0.2,1,7353
1058,11919,0.15,0.2,1,7354
1059,11920,0.15,0.2,1,7355
1060,11921,0.15,0.2,1,7356
1061,11922,0.15,0.2,1,7356
1062,11923,0.15,0.2,1,7410
1063,11924,0.15,0.2,1,7411
1064,11925,0.15,0.2,1,7412
1065,11926,0.15,0.2,1,10580
1066,11927,0.15,0.2,1,7413
1067,11928,0.15,0.2,1,7414
1068,11929,0.15,0.2,1,7415
1069,11930,0.15,0.2,1,7416
1070,11931,0.15,0.2,1,10584
1071,11932,0.15,0.2,1,7417
1072,11933,0.15,0.2,1,7418
1073,11934,0.15,0.2,1,7419
1074,11935,0.15,0.2,1,10587
1075,11936,0.15,0.2,1,7420
1076,11937,0.15,0.2,1,10588
1077,11938,0.15,0.2,1,7421
1078,11939,0.15,0.2,1,7421
1079,11940,0.15,0.2,1,7421
1080,11941,0.15,0.2,1,10589
1081,11942,0.15,0.2,1,9239
1082,11943,0.15,0.2,1,9240
1083,11944,0.15,0.2,1,9241
1084,11945,0.15,0.2,1,9243
1085,11946,0.15,0.2,1,7408
1086,11947,0.15,0.2,1,7403
1087,11948,0.15,0.2,1,7404
1088,11949,0.15,0.2,1,7404
1089,11950,0.15,0.2,1,10572
1090,11951,0.15,0.2,1,7405
1091,11952,0.15,0.2,1,7406
1092,11953,0.15,0.2,1,7407
1093,11954,0.15,0.2,1,7394
1094,11955,0.15,0.2,1,7395
1095,11956,0.15,0.2,1,7396
1096,11957,0.15,0.2,1,10564
1097,11958,0.15,0.2,1,7397
1098,11959,0.15,0.2,1,7397
1099,11960,0.15,0.2,1,7398
1100,11961,0.15,0.2,1,7399
1101,11962,0.15,0.2,1,7400
1102,11963,0.15,0.2,1,7401
1103,11964,0.15,0.2,1,7402
1104,11965,0.15,0.2,1,7387
1105,11966,0.15,0.2,1,10555
1106,11967,0.15,0.2,1,7387
1107,11968,0.15,0.2,1,7388
1108,11969,0.15,0.2,1,7389
1109,11970,0.15,0.2,1,7390
1110,11971,0.15,0.2,1,7391
1111,11972,0.15,0.2,1,7392
1112,11973,0.15,0.2,1,7392
1113,11974,0.15,0.2,1,7392
1114,11975,0.15,0.2,1,13186
1115,11976,0.15,0.2,1,13187
1116,11977,0.15,0.2,1,13188
1117,11978,0.15,0.2,1,13190
1118,11979,0.15,0.2,1,13191
1119,11980,0.15,0.2,1,13192
1120,11981,0.15,0.2,1,7434
1121,11982,0.15,0.2,1,7435
1122,11983,0.15,0.2,1,7436
1123,11984,0.15,0.2,1,7429
1124,11985,0.15,0.2,1,7430
1125,11986,0.15,0.2,1,7431
1126,11987,0.15,0.2,1,7432
1127,11988,0.15,0.2,1,7432
1128,11989,0.15,0.2,1,8938
1129,11990,0.15,0.2,1,8939
1130,11991,0.15,0.2,1,8940
1131,11992,0.15,0.2,1,8941
1132,11993,0.15,0.2,1,8942
1133,11994,0.15,0.2,1,8943
1134,11995,0.15,0.2,1,8944
1135,11996,0.15,0.2,1,7426
1136,11997,0.15,0.2,1,7426
1137,11998,0.15,0.2,1,7426
1138,11999,0.15,0.2,1,7426
1139,12000,0.15,0.2,1,7426
1140,12001,0.15,0.2,1,7427
1141,12002,0.15,0.2,1,7428
1142,12003,0.15,0.2,1,7466
1143,12004,0.15,0.2,1,7467
1144,12005,0.15,0.2,1,7458
1145,12006,0.15,0.2,1,7459
1146,12007,0.15,0.2,1,7460
1147,12008,0.15,0.2,1,7461
1148,12009,0.15,0.2,1,7462
1149,12010,0.15,0.2,1,10629
1150,12011,0.15,0.2,1,7463
1151,12012,0.15,0.2,1,10630
1152,12013,0.15,0.2,1,7464
1153,12014,0.15,0.2,1,7456
1154,12015,0.15,0.2,1,7457
1155,12016,0.15,0.2,1,7457
1156,12017,0.15,0.2,1,7453
1157,12018,0.15,0.2,1,7454
1158,12019,0.15,0.2,1,7455
1159,12020,0.15,0.2,1,7450
1160,12021,0.15,0.2,1,7451
1161,12022,0.15,0.2,1,7452
1162,12023,0.15,0.2,1,7447
1163,12024,0.15,0.2,1,7447
1164,12025,0.15,0.2,1,10614
1165,12026,0.15,0.2,1,7448
1166,12027,0.15,0.2,1,7445
1167,12028,0.15,0.2,1,7446
1168,12029,0.15,0.2,1,7499
1169,12030,0.15,0.2,1,7500
1170,12031,0.15,0.2,1,7500
1171,12032,0.15,0.2,1,10668
1172,12033,0.15,0.2,1,7501
1173,12034,0.15,0.2,1,7500
1174,12035,0.15,0.2,1,15433
1175,12036,0.15,0.2,1,15433
1176,12037,0.15,0.2,1,15433
1177,12038,0.15,0.2,1,7496
1178,12039,0.15,0.2,1,7497
1179,12040,0.15,0.2,1,16964
1180,12041,0.15,0.2,1,7498
1181,12042,0.15,0.2,1,7495
1182,12043,0.15,0.2,1,7492
1183,12044,0.15,0.2,1,7493
1184,12045,0.15,0.2,1,10660
1185,12046,0.15,0.2,1,7488
1186,12047,0.15,0.2,1,10655
1187,12048,0.15,0.2,1,7489
1188,12049,0.15,0.2,1,10656
1189,12050,0.15,0.2,1,7490
1190,12051,0.15,0.2,1,7485
1191,12052,0.15,0.2,1,7486
1192,12053,0.15,0.2,1,7484
1193,12054,0.15,0.2,1,7477
1194,12055,0.15,0.2,1,7478
1195,12056,0.15,0.2,1,7479
1196,12057,0.15,0.2,1,10646
1197,12058,0.15,0.2,1,7480
1198,12059,0.15,0.2,1,13407
1199,12060,0.15,0.2,1,7481
1200,12061,0.15,0.2,1,7482
1201,12062,0.15,0.2,1,7473
1202,12063,0.15,0.2,1,7474
1203,12064,0.15,0.2,1,7475
1204,12065,0.15,0.2,1,16570
1205,12066,0.15,0.2,1,15434
1206,12067,0.15,0.2,1,15436
1207,12068,0.15,0.2,1,15437
1208,12069,0.15,0.2,1,15438
1209,12070,0.15,0.2,1,15440
1210,12071,0.15,0.2,1,15441
1211,12072,0.15,0.2,1,15442
1212,12073,0.15,0.2,1,15443
1213,12074,0.15,0.2,1,15444
1214,12075,0.15,0.2,1,15445
1215,12076,0.15,0.2,1,7504
1216,12077,0.15,0.2,1,7504
1217,12078,0.15,0.2,1,10671
1218,12079,0.15,0.2,1,7505
1219,12080,0.15,0.2,1,16987
1220,12081,0.15,0.2,1,7506
1221,12082,0.15,0.2,1,10673
1222,12083,0.15,0.2,1,16567
1223,12084,0.15,0.2,1,16568
1224,12085,0.15,0.2,1,16569
1225,12086,0.15,0.2,1,7522
1226,12087,0.15,0.2,1,7523
1227,12088,0.15,0.2,1,7521
1228,12089,0.15,0.2,1,16587
1229,12090,0.15,0.2,1,16589
1230,12091,0.15,0.2,1,16590
1231,12092,0.15,0.2,1,16591
1232,12093,0.15,0.2,1,16592
1233,12094,0.15,0.2,1,16594
1234,12095,0.15,0.2,1,16595
1235,12096,0.15,0.2,1,7518
1236,12097,0.15,0.2,1,11338
1237,12098,0.15,0.2,1,11339
1238,12099,0.15,0.2,1,7519
1239,12100,0.15,0.2,1,7543
1240,12101,0.15,0.2,1,7544
1241,12102,0.15,0.2,1,7545
1242,12103,0.15,0.2,1,7546
1243,12104,0.15,0.2,1,10713
1244,12105,0.15,0.2,1,7547
1245,12106,0.15,0.2,1,7547
1246,12107,0.15,0.2,1,10715
1247,12108,0.15,0.2,1,7548
1248,12109,0.15,0.2,1,7547
1249,12110,0.15,0.2,1,7547
1250,12111,0.15,0.2,1,7535
1251,12112,0.15,0.2,1,7536
1252,12113,0.15,0.2,1,7537
1253,12114,0.15,0.2,1,7538
1254,12115,0.15,0.2,1,7539
1255,12116,0.15,0.2,1,7540
1256,12117,0.15,0.2,1,7541
1257,12118,0.15,0.2,1,7542
1258,12119,0.15,0.2,1,7534
1259,12120,0.15,0.2,1,7532
1260,12121,0.15,0.2,1,7530
1261,12122,0.15,0.2,1,7531
1262,12123,0.15,0.2,1,7526
1263,12124,0.15,0.2,1,7528
1264,12125,0.15,0.2,1,7576
1265,12126,0.15,0.2,1,7576
1266,12127,0.15,0.2,1,10745
1267,12128,0.15,0.2,1,7577
1268,12129,0.15,0.2,1,7576
1269,12130,0.15,0.2,1,7573
1270,12131,0.15,0.2,1,7570
1271,12132,0.15,0.2,1,7571
1272,12133,0.15,0.2,1,7565
1273,12134,0.15,0.2,1,7566
1274,12135,0.15,0.2,1,7562
1275,12136,0.15,0.2,1,7563
1276,12137,0.15,0.2,1,7564
1277,12138,0.15,0.2,1,7557
1278,12139,0.15,0.2,1,7558
1279,12140,0.15,0.2,1,7559
1280,12141,0.15,0.2,1,7560
1281,12142,0.15,0.2,1,7556
1282,12143,0.15,0.2,1,7552
1283,12144,0.15,0.2,1,7553
1284,12145,0.15,0.2,1,7554
1285,12146,0.15,0.2,1,7550
1286,12147,0.15,0.2,1,7549
1287,12148,0.15,0.2,1,7550
1288,12149,0.15,0.2,1,7550
1289,12150,0.15,0.2,1,7550
1290,12151,0.15,0.2,1,7551
1291,12152,0.15,0.2,1,7551
1292,12153,0.15,0.2,1,7579
1293,12154,0.15,0.2,1,7578
1294,12155,0.15,0.2,1,7579
1295,12156,0.15,0.2,1,6620
1296,12157,0.15,0.2,1,6620
1297,12158,0.15,0.2,1,6620
1298,12159,0.15,0.2,1,6620
1299,12160,0.15,0.2,1,6621
1300,12161,0.15,0.2,1,6623
1301,12162,0.15,0.2,1,6624
1302,12163,0.15,0.2,1,7617
1303,12164,0.15,0.2,1,6617
1304,12165,0.15,0.2,1,6620
1305,12166,0.15,0.2,1,7617
1306,12167,0.15,0.2,1,7617
1307,12168,0.15,0.2,1,7617
1308,12169,0.15,0.2,1,7617
1309,12170,0.15,0.2,1,7617
1310,12171,0.15,0.2,1,7617
1311,12172,0.15,0.2,1,7617
1312,12173,0.15,0.2,1,7617
1313,12174,0.15,0.2,1,7617
1314,12175,0.15,0.2,1,7617
1315,12176,0.15,0.2,1,7606
1316,12177,0.15,0.2,1,7606
1317,12178,0.15,0.2,1,7606
1318,12179,0.15,0.2,1,6598
1319,12180,0.15,0.2,1,10774
1320,12181,0.15,0.2,1,7607
1321,12182,0.15,0.2,1,7607
1322,12183,0.15,0.2,1,10775
1323,12184,0.15,0.2,1,7607
1324,12185,0.15,0.2,1,7608
1325,12186,0.15,0.2,1,7609
1326,12187,0.15,0.2,1,7610
1327,12188,0.15,0.2,1,7611
1328,12189,0.15,0.2,1,7612
1329,12190,0.15,0.2,1,7613
1330,12191,0.15,0.2,1,7614
1331,12192,0.15,0.2,1,7615
1332,12193,0.15,0.2,1,7615
1333,12194,0.15,0.2,1,7616
1334,12195,0.15,0.2,1,7594
1335,12196,0.15,0.2,1,7595
1336,12197,0.15,0.2,1,7595
1337,12198,0.15,0.2,1,7596
1338,12199,0.15,0.2,1,7597
1339,12200,0.15,0.2,1,7598
1340,12201,0.15,0.2,1,7599
1341,12202,0.15,0.2,1,7600
1342,12203,0.15,0.2,1,7601
1343,12204,0.15,0.2,1,7602
1344,12205,0.15,0.2,1,6595
1345,12206,0.15,0.2,1,7603
1346,12207,0.15,0.2,1,7603
1347,12208,0.15,0.2,1,6596
1348,12209,0.15,0.2,1,7603
1349,12210,0.15,0.2,1,10772
1350,12211,0.15,0.2,1,7604
1351,12212,0.15,0.2,1,7604
1352,12213,0.15,0.2,1,7604
1353,12214,0.15,0.2,1,7605
1354,12215,0.15,0.2,1,7593
1355,12216,0.15,0.2,1,7590
1356,12217,0.15,0.2,1,7591
1357,12218,0.15,0.2,1,7591
1358,12219,0.15,0.2,1,7588
1359,12220,0.15,0.2,1,7589
1360,12221,0.15,0.2,1,7586
1361,12222,0.15,0.2,1,7587
1362,12223,0.15,0.2,1,7582
1363,12224,0.15,0.2,1,7583
1364,12225,0.15,0.2,1,7584
1365,12226,0.15,0.2,1,7585
1366,12227,0.15,0.2,1,13181
1367,12228,0.15,0.2,1,13182
1368,12229,0.15,0.2,1,13183
1369,12230,0.15,0.2,1,7441
1370,12231,0.15,0.2,1,13184
1371,12232,0.15,0.2,1,13185
1372,12233,0.15,0.2,1,10608
1373,12234,0.15,0.2,1,7442
1374,12235,0.15,0.2,1,10609
1375,12236,0.15,0.2,1,7443
1376,12237,0.2,0.15,1,1699
1377,12238,0.2,0.15,1,1698
1378,12239,0.2,0.15,1,1697
1379,12240,0.2,0.15,1,1696
1380,12241,0.2,0.15,1,1695
1381,12242,0.2,0.15,1,1694
1382,12243,0.2,0.15,1,1693
1383,12244,0.2,0.15,1,1692
1384,12245,0.2,0.15,1,1691
1385,12246,0.2,0.15,1,1690
1386,12247,0.2,0.15,1,1689
1387,12248,0.2,0.15,1,1688
1388,12249,0.2,0.15,1,1687
1389,12250,0.2,0.15,1,1686
1390,12251,0.2,0.15,1,1685
1391,12252,0.2,0.15,1,1684
1392,12253,0.2,0.15,1,1683
1393,12254,0.2,0.15,1,1682
1394,12255,0.2,0.15,1,1681
1395,12256,0.2,0.15,1,1680
1396,12257,0.2,0.15,1,1679
1397,12258,0.2,0.15,1,1677
1398,12259,0.2,0.15,1,1676
1399,12260,0.2,0.15,1,1675
1400,12261,0.2,0.15,1,1675
1401,12262,0.2,0.15,1,1675
1402,12263,0.2,0.15,1,1674
1403,12264,0.2,0.15,1,1674
1404,12265,0.2,0.15,1,1673
1405,12266,0.2,0.15,1,1673
1406,12267,0.2,0.15,1,1673
1407,12268,0.2,0.15,1,1672
1408,12269,0.2,0.15,1,1671
1409,12270,0.2,0.15,1,1670
1410,12271,0.2,0.15,1,1669
1411,12272,0.2,0.15,1,1668
1412,12273,0.2,0.15,1,1667
1413,12274,0.2,0.15,1,1666
1414,12275,0.2,0.15,1,1665
1415,12276,0.2,0.15,1,1664
1416,12277,0.2,0.15,1,1663
1417,12278,0.2,0.15,1,1662
1418,12279,0.2,0.15,1,1661
1419,12280,0.2,0.15,1,1661
1420,12281,0.2,0.15,1,1660
1421,12282,0.2,0.15,1,1660
1422,12283,0.2,0.15,1,1660
1423,12284,0.2,0.15,1,1659
1424,12285,0.2,0.15,1,1658
1425,12286,0.2,0.15,1,1658
1426,12287,0.2,0.15,1,1657
1427,12288,0.2,0.15,1,1656
1428,12289,0.2,0.15,1,1655
1429,12290,0.2,0.15,1,1654
1430,12291,0.2,0.15,1,1653
1431,12292,0.2,0.15,1,1652
1432,12293,0.2,0.15,1,1651
1433,12294,0.2,0.15,1,1650
1434,12295,0.2,0.15,1,1649
1435,12296,0.2,0.15,1,1648
1436,12297,0.2,0.15,1,1647
1437,12298,0.2,0.15,1,1647
1438,12299,0.2,0.15,1,1646
1439,12300,0.2,0.15,1,1646
1440,12301,0.2,0.15,1,1646
1441,12302,0.2,0.15,1,651
1442,12303,0.2,0.15,1,653
1443,12304,0.2,0.15,1,655
1444,12305,0.2,0.15,1,657
1445,12306,0.2,0.15,1,660
1446,12307,0.2,0.15,1,663
1447,12308,0.2,0.15,1,664
1448,12309,0.2,0.15,1,665
1449,12310,0.2,0.15,1,666
1450,12311,0.2,0.15,1,667
1451,12312,0.2,0.15,1,1521
1452,12313,0.2,0.15,1,1520
1453,12314,0.2,0.15,1,1519
1454,12315,0.2,0.15,1,1518
1455,12316,0.2,0.15,1,1517
1456,12317,0.2,0.15,1,1515
1457,12318,0.2,0.15,1,1514
1458,12319,0.2,0.15,1,1513
1459,12320,0.2,0.15,1,1512
1460,12321,0.2,0.15,1,1511
1461,12322,0.2,0.15,1,1510
1462,12323,0.2,0.15,1,1509
1463,12324,0.2,0.15,1,1508
1464,12325,0.2,0.15,1,1507
1465,12326,0.2,0.15,1,1507
1466,12327,0.2,0.15,1,1506
1467,12328,0.2,0.15,1,1505
1468,12329,0.2,0.15,1,1503
1469,12330,0.2,0.15,1,1502
1470,12331,0.2,0.15,1,1501
1471,12332,0.2,0.15,1,1500
1472,12333,0.2,0.15,1,1499
1473,12334,0.2,0.15,1,1498
1474,12335,0.2,0.15,1,1497
1475,12336,0.2,0.15,1,1496
1476,12337,0.2,0.15,1,1495
1477,12338,0.2,0.15,1,1494
1478,12339,0.2,0.15,1,1493
1479,12340,0.2,0.15,1,1493
1480,12341,0.2,0.15,1,1492
1481,12342,0.2,0.15,1,1490
1482,12343,0.2,0.15,1,1489
1483,12344,0.2,0.15,1,1487
1484,12345,0.2,0.15,1,1486
1485,12346,0.2,0.15,1,1485
1486,12347,0.2,0.15,1,1484
1487,12348,0.2,0.15,1,1483
1488,12349,0.2,0.15,1,1482
1489,12350,0.2,0.15,1,1481
1490,12351,0.2,0.15,1,1480
1491,12352,0.2,0.15,1,1479
1492,12353,0.2,0.15,1,1478
1493,12354,0.2,0.15,1,1477
1494,12355,0.2,0.15,1,1476
1495,12356,0.2,0.15,1,1475
1496,12357,0.2,0.15,1,1474
1497,12358,0.2,0.15,1,1473
1498,12359,0.2,0.15,1,1472
1499,12360,0.2,0.15,1,1471
1500,12361,0.2,0.15,1,1470
1501,12362,0.2,0.15,1,1469
1502,12363,0.2,0.15,1,1468
1503,12364,0.2,0.15,1,1467
1504,12365,0.2,0.15,1,1466
1505,12366,0.2,0.15,1,6434
1506,12367,0.2,0.15,1,6435
1507,12368,0.2,0.15,1,6436
1508,12369,0.2,0.15,1,6437
1509,12370,0.2,0.15,1,1461
1510,12371,0.2,0.15,1,1461
1511,12372,0.2,0.15,1,1461
1512,12373,0.2,0.15,1,1461
1513,12374,0.2,0.15,1,1428
1514,12375,0.2,0.15,1,1428
1515,12376,0.2,0.15,1,1427
1516,12377,0.2,0.15,1,1426
1517,12378,0.2,0.15,1,1425
1518,12379,0.2,0.15,1,1424
1519,12380,0.2,0.15,1,1423
1520,12381,0.2,0.15,1,1422
1521,12382,0.2,0.15,1,1421
1522,12383,0.2,0.15,1,1420
1523,12384,0.2,0.15,1,1419
